"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","processed","sentiment_label","likes","reply_count","created_time_formatted"
"kelas king hidup itu sesuai dengan keinginan kita, btw tutor pindah dong","kelas king hidup itu sesuai dengan keinginan kita, btw tutor pindah dong","kelas king hidup itu sesuai dengan keinginan kita btw tutor pindah dong","kelas king hidup itu sesuai dengan keinginan kita ngomong-ngomong tutor pindah dong","['kelas', 'king', 'hidup', 'sesuai', 'tutor', 'pindah']","kelas king hidup sesuai tutor pindah","positif","1","0","2025-02-12 09:30:56"
"˚˖𓍢ִ໋`🩰:✧˚.🌷⋆𖧧’s comment: pengen kabur
tapi pas kecil mau kabur dari rumah langsung pulang karna laper 😭","pengen kabur
tapi pas kecil mau kabur dari rumah langsung pulang karna laper 😭","pengen kabur tapi pas kecil mau kabur dari rumah langsung pulang karna laper","ingin kabur tapi pas kecil mau kabur dari rumah langsung pulang karena laper","['kabur', 'pas', 'kabur', 'rumah', 'langsung', 'pulang', 'laper']","kabur pas kabur rumah langsung pulang laper","positif","0","0","2025-02-17 10:19:07"
"yaa gimana.. indo loker nya udah ngalah²in cari mantu,harus ini itu dll blm lagi gaji nya kecikk kalee lo","yaa gimana.. indo loker nya udah ngalah²in cari mantu,harus ini itu dll blm lagi gaji nya kecikk kalee lo","yaa gimana indo loker nya udah ngalah²in cari mantuharus ini itu dll blm lagi gaji nya kecikk kalee lo","yaa bagaimana indonesia loker nya sudah ngalah²in cari mantuharus ini itu dll belum lagi gaji nya kecikk kalee kamu","['yaa', 'indonesia', 'loker', 'cari', 'mantuharus', 'gaji', 'kecikk', 'kalee']","yaa indonesia loker cari mantuharus gaji kecikk kalee","negatif","1","0","2025-02-12 13:18:14"
"Rido Ardiansyah’s comment: tapi saya juga meragukan keadilan negara kita😑","tapi saya juga meragukan keadilan negara kita😑","tapi saya juga meragukan keadilan negara kita","tapi saya juga meragukan keadilan negara kita","['ragu', 'adil', 'negara']","ragu adil negara","negatif","1","0","2025-02-18 22:35:34"
"himuro~`’s comment: masalahnya di negeri yang gede ini masa kalah sama negeri kecil, kalau kalian bandingin ""kan negara kecil mudah di atur karna wilayahnya keci"" NO. kalian salah besar, liat ajah negara china atau Amerika kan mereka negara gede tapi maju","masalahnya di negeri yang gede ini masa kalah sama negeri kecil, kalau kalian bandingin ""kan negara kecil mudah di atur karna wilayahnya keci"" NO. kalian salah besar, liat ajah negara china atau Amerika kan mereka negara gede tapi maju","masalahnya di negeri yang gede ini masa kalah sama negeri kecil kalau kalian bandingin kan negara kecil mudah di atur karna wilayahnya keci no kalian salah besar liat ajah negara china atau amerika kan mereka negara gede tapi maju","masalahnya di negeri yang gede ini masa kalah sama negeri kecil kalau kalian bandingin kan negara kecil mudah di atur karena wilayahnya keci no kalian salah besar liat ajah negara china atau amerika kan mereka negara gede tapi maju","['negeri', 'gede', 'kalah', 'negeri', 'bandingin', 'negara', 'mudah', 'atur', 'wilayah', 'keci', 'no', 'salah', 'liat', 'ajah', 'negara', 'china', 'amerika', 'negara', 'gede', 'maju']","negeri gede kalah negeri bandingin negara mudah atur wilayah keci no salah liat ajah negara china amerika negara gede maju","negatif","0","0","2025-02-14 11:33:06"
"iyalah mending tinggal ke luar negeri kehidupan terjamin asuransi buat keluarga dan diri sndri ada.","iyalah mending tinggal ke luar negeri kehidupan terjamin asuransi buat keluarga dan diri sndri ada.","iyalah mending tinggal ke luar negeri kehidupan terjamin asuransi buat keluarga dan diri sndri ada","iyalah mending tinggal ke luar negeri kehidupan terjamin asuransi buat keluarga dan diri sndri ada","['iya', 'mending', 'tinggal', 'negeri', 'hidup', 'jamin', 'asuransi', 'keluarga', 'sndri']","iya mending tinggal negeri hidup jamin asuransi keluarga sndri","positif","1","0","2025-02-12 05:25:05"
"**’s comment: aaa kasian a aaa kaburrrr🗿","aaa kasian a aaa kaburrrr🗿","aaa kasian a aaa kaburrrr","a kasian a a kabur","['kasi', 'kabur']","kasi kabur","netral","0","0","2025-02-17 05:09:24"
"harisa’s comment: giliran rakyat di suruh nasionalisme laahh kalian emang nasionalisme??","giliran rakyat di suruh nasionalisme laahh kalian emang nasionalisme??","giliran rakyat di suruh nasionalisme laahh kalian emang nasionalisme","giliran rakyat di suruh nasionalisme laahh kalian memang nasionalisme","['gilir', 'rakyat', 'suruh', 'nasionalisme', 'laahh', 'nasionalisme']","gilir rakyat suruh nasionalisme laahh nasionalisme","negatif","0","0","2025-02-20 02:54:38"
"Ferdin Arthur Philip’s comment: dikit2 NKRI harga mati 😂😂😂","dikit2 NKRI harga mati 😂😂😂","dikit2 nkri harga mati","dikit2 nkri harga mati","['nkri', 'harga', 'mati']","nkri harga mati","netral","2","0","2025-02-12 07:11:21"
"KANG ROTI’s comment: Pakk gaji gua di AS malah sama kek lu😂malah lebih pulak😂🙏","Pakk gaji gua di AS malah sama kek lu😂malah lebih pulak😂🙏","pakk gaji gua di as malah sama kek lumalah lebih pulak","pakk gaji saya di as malah sama seperti lumalah lebih pulak","['pakk', 'gaji', 'as', 'lumalah', 'pulak']","pakk gaji as lumalah pulak","positif","1","0","2025-02-13 20:29:59"
"ocean⚕️’s comment: menurut aku kalau adaptasi di Indonesia juga susah, jadi mending pilih yang susah sekalian tapi bisa healing ke luar negeri, trus gaji juga bisa buat nabung dan gaya hidup. 😌","menurut aku kalau adaptasi di Indonesia juga susah, jadi mending pilih yang susah sekalian tapi bisa healing ke luar negeri, trus gaji juga bisa buat nabung dan gaya hidup. 😌","menurut aku kalau adaptasi di indonesia juga susah jadi mending pilih yang susah sekalian tapi bisa healing ke luar negeri trus gaji juga bisa buat nabung dan gaya hidup","menurut saya kalau adaptasi di indonesia juga susah jadi mending pilih yang susah sekalian tapi bisa healing ke luar negeri trus gaji juga bisa buat nabung dan gaya hidup","['adaptasi', 'indonesia', 'susah', 'mending', 'pilih', 'susah', 'healing', 'negeri', 'trus', 'gaji', 'nabung', 'gaya', 'hidup']","adaptasi indonesia susah mending pilih susah healing negeri trus gaji nabung gaya hidup","positif","0","0","2025-02-14 12:08:38"
"Nimas Yujia🦦🐒’s comment: Kalau ibu bapak mau aku udh dri th kemarin bikinin surat pindah negara ke taiwan","Kalau ibu bapak mau aku udh dri th kemarin bikinin surat pindah negara ke taiwan","kalau ibu bapak mau aku udh dri th kemarin bikinin surat pindah negara ke taiwan","kalau ibu bapak mau saya sudah dri tahun kemarin bikinin surat pindah negara ke taiwan","['dri', 'bikinin', 'surat', 'pindah', 'negara', 'taiwan']","dri bikinin surat pindah negara taiwan","positif","0","0","2025-02-16 23:09:16"
"BANG AL’s comment: para koruptor gimana rasa nasionalisme nya pak ???","para koruptor gimana rasa nasionalisme nya pak ???","para koruptor gimana rasa nasionalisme nya pak","para koruptor bagaimana rasa nasionalisme nya pak","['koruptor', 'nasionalisme']","koruptor nasionalisme","negatif","0","0","2025-02-19 13:53:06"
"ifandyfandi’s comment: awal2 sih bagus kaburajadulu..tapi ntar lama2 dimanfaatin jadi ladang cuan jualan kelas😌😆","awal2 sih bagus kaburajadulu..tapi ntar lama2 dimanfaatin jadi ladang cuan jualan kelas😌😆","awal2 sih bagus kaburajadulutapi ntar lama2 dimanfaatin jadi ladang cuan jualan kelas","awal2 sih bagus kaburajadulutapi ntar lama2 dimanfaatin jadi ladang cuan jualan kelas","['bagus', 'kaburajadulutapi', 'ntar', 'dimanfaatin', 'ladang', 'cuan', 'jual', 'kelas']","bagus kaburajadulutapi ntar dimanfaatin ladang cuan jual kelas","netral","0","0","2025-02-16 09:44:00"
"umar    Mewa’s comment: gua yang liat fidio ini di Jerman b lik 👍
negara impian gua
ya gua baru di Jerman 1 bulan
enak b jir gak rasis kerja gampang gak ini itu modal sekils
info NK Berlin
aku Iki NK munic Jerman ygy","gua yang liat fidio ini di Jerman b lik 👍
negara impian gua
ya gua baru di Jerman 1 bulan
enak b jir gak rasis kerja gampang gak ini itu modal sekils
info NK Berlin
aku Iki NK munic Jerman ygy","gua yang liat fidio ini di jerman b lik negara impian gua ya gua baru di jerman 1 bulan enak b jir gak rasis kerja gampang gak ini itu modal sekils info nk berlin aku iki nk munic jerman ygy","saya yang liat fidio ini di jerman b lik negara impian saya ya saya baru di jerman 1 bulan enak b jir tidak rasis kerja gampang tidak ini itu modal sekils info nk berlin saya iki nk munic jerman ygy","['liat', 'fidio', 'jerman', 'lik', 'negara', 'impi', 'jerman', 'enak', 'jir', 'ras', 'kerja', 'gampang', 'modal', 'sekils', 'info', 'nk', 'lin', 'iki', 'nk', 'munic', 'jerman', 'ygy']","liat fidio jerman lik negara impi jerman enak jir ras kerja gampang modal sekils info nk lin iki nk munic jerman ygy","positif","0","0","2025-02-18 14:50:28"
"Armandiodida’s comment: pak bahlil aja gak nasionalisme masa s3 bermasalah gara gara plagiasi 🤣","pak bahlil aja gak nasionalisme masa s3 bermasalah gara gara plagiasi 🤣","pak bahlil aja gak nasionalisme masa s3 bermasalah gara gara plagiasi","pak bahlil aja tidak nasionalisme masa s3 bermasalah gara gara plagiasi","['bahlil', 'aja', 'nasionalisme', 'masalah', 'gara', 'gara', 'plagiasi']","bahlil aja nasionalisme masalah gara gara plagiasi","negatif","0","0","2025-02-26 02:45:56"
"dia mah ngomong kaya gtu enak, kerja jadi mentri, gaji tiap bulan terima .. laahhh kalo kaum bawah... gmna kabarnya pak???","dia mah ngomong kaya gtu enak, kerja jadi mentri, gaji tiap bulan terima .. laahhh kalo kaum bawah... gmna kabarnya pak???","dia mah ngomong kaya gtu enak kerja jadi mentri gaji tiap bulan terima laahhh kalo kaum bawah gmna kabarnya pak","dia mah ngomong kaya begitu enak kerja jadi mentri gaji tiap bulan terima laah kalau kaum bawah bagaimana kabarnya pak","['ngomong', 'kaya', 'enak', 'kerja', 'tri', 'gaji', 'terima', 'laah', 'kaum', 'kabar']","ngomong kaya enak kerja tri gaji terima laah kaum kabar","negatif","0","0","2025-02-19 08:58:59"
"keyfashion’s comment: kalau Indonesia tidak bisa menyediakan lapangan kerja untuk Rakyatnya.. bisa gk sih setidaknya modalin kita"" yg minim budget tapi besar kemauan untuk kerja di bantu full dari belajar ampe terbang😇","kalau Indonesia tidak bisa menyediakan lapangan kerja untuk Rakyatnya.. bisa gk sih setidaknya modalin kita"" yg minim budget tapi besar kemauan untuk kerja di bantu full dari belajar ampe terbang😇","kalau indonesia tidak bisa menyediakan lapangan kerja untuk rakyatnya bisa gk sih setidaknya modalin kita yg minim budget tapi besar kemauan untuk kerja di bantu full dari belajar ampe terbang","kalau indonesia tidak bisa menyediakan lapangan kerja untuk rakyatnya bisa tidak sih setidaknya modalin kita yang minim budget tapi besar kemauan untuk kerja di bantu full dari belajar ampe terbang","['indonesia', 'sedia', 'lapang', 'kerja', 'rakyat', 'modalin', 'minim', 'budget', 'mau', 'kerja', 'bantu', 'full', 'ajar', 'ampe', 'terbang']","indonesia sedia lapang kerja rakyat modalin minim budget mau kerja bantu full ajar ampe terbang","negatif","0","0","2025-02-16 04:50:17"
"fibrianto’s comment: Arti nasonalisme itu apa sbenar ny????????????????????????","Arti nasonalisme itu apa sbenar ny????????????????????????","arti nasonalisme itu apa sbenar ny","arti nasonalisme itu apa sbenar nya","['arti', 'nasonalisme', 'sbenar']","arti nasonalisme sbenar","netral","0","0","2025-02-20 19:25:19"
"양칠성’s comment: lah bodoamat , rakyat kelaparan mereka peduli ga ???","lah bodoamat , rakyat kelaparan mereka peduli ga ???","lah bodoamat rakyat kelaparan mereka peduli ga","lah bodoamat rakyat kelaparan mereka peduli tidak","['bodoamat', 'rakyat', 'lapar', 'peduli']","bodoamat rakyat lapar peduli","negatif","0","0","2025-02-19 10:00:27"
"Syahki’s comment: Semangat Pejuang Rupiah di Negeri Orang.
masih banyak keluarga yang harus di biayai.
#kabur aja dulu.","Semangat Pejuang Rupiah di Negeri Orang.
masih banyak keluarga yang harus di biayai.
#kabur aja dulu.","semangat pejuang rupiah di negeri orang masih banyak keluarga yang harus di biayai aja dulu","semangat pejuang rupiah di negeri orang masih banyak keluarga yang harus di biayai aja dulu","['semangat', 'juang', 'rupiah', 'negeri', 'orang', 'keluarga', 'biaya', 'aja']","semangat juang rupiah negeri orang keluarga biaya aja","positif","0","0","2025-02-17 03:57:26"
"Amun Aryadika’s comment: kalo mikirin nasionalisme kita gabisa makan laper terus dibikin susah🤣","kalo mikirin nasionalisme kita gabisa makan laper terus dibikin susah🤣","kalo mikirin nasionalisme kita gabisa makan laper terus dibikin susah","kalau mikirin nasionalisme kita gabisa makan laper terus dibikin susah","['mikirin', 'nasionalisme', 'gabisa', 'makan', 'laper', 'bikin', 'susah']","mikirin nasionalisme gabisa makan laper bikin susah","negatif","0","0","2025-02-16 00:41:44"
"@gi (Taylor’s Version) ikutin trennya","@gi (Taylor’s Version) ikutin trennya","taylors version ikutin trennya","taylors version ikutin trennya","['taylors', 'version', 'ikutin', 'tren']","taylors version ikutin tren","netral","0","2","2025-02-12 07:20:55"
"BAHLIL = HAMA","BAHLIL = HAMA","bahlil hama","bahlil hama","['bahlil', 'hama']","bahlil hama","negatif","0","0","2025-02-20 04:44:51"
"@Vaii Ackerman","@Vaii Ackerman","ackerman","ackerman","['ackerman']","ackerman","netral","0","1","2025-02-10 05:39:42"
"nnaa’s comment: kabur yu","kabur yu","kabur yu","kabur yu","['kabur', 'yu']","kabur yu","positif","0","0","2025-02-18 03:55:18"
"ilman’s comment: berpesta rialah kalian pemerintah 🤣🤣🤣","berpesta rialah kalian pemerintah 🤣🤣🤣","berpesta rialah kalian pemerintah","berpesta rialah kalian pemerintah","['pesta', 'ria', 'perintah']","pesta ria perintah","netral","0","0","2025-02-16 23:00:41"
"syarat trend #kaburajadulu
-duittt utama
-bisa bahasa inggris/sesuai negara","syarat trend #kaburajadulu
-duittt utama
-bisa bahasa inggris/sesuai negara","syarat trend duittt utama bisa bahasa inggrissesuai negara","syarat trend duit utama bisa bahasa inggrissesuai negara","['syarat', 'trend', 'duit', 'utama', 'bahasa', 'inggrissesuai', 'negara']","syarat trend duit utama bahasa inggrissesuai negara","netral","0","0","2025-02-12 14:10:26"
"""kalo kita-kita banyak duit kaya bapak, kita juga ga bakal pindah pak""","""kalo kita-kita banyak duit kaya bapak, kita juga ga bakal pindah pak""","kalo kitakita banyak duit kaya bapak kita juga ga bakal pindah pak","kalau kitakita banyak duit kaya bapak kita juga tidak bakal pindah pak","['kitakita', 'duit', 'kaya', 'pindah']","kitakita duit kaya pindah","negatif","2","0","2025-02-16 01:43:14"
"superangss’s comment: Soon gua juga bakal 🙌","Soon gua juga bakal 🙌","soon gua juga bakal","soon saya juga bakal","['soon']","soon","positif","0","0","2025-02-11 15:02:38"
"@leona. @00.00 @enwf mau kabur jg😞","@leona. @00.00 @enwf mau kabur jg😞","00 mau kabur jg","00 mau kabur jg","['kabur', 'jg']","kabur jg","positif","0","2","2025-02-12 14:21:45"
"Dimas Fajri Kurniawan’s comment: ril bang disini di jepang saya kerja baru 6 bulan rasanya kek di rumah sendiri yang penting mau berusaha
dan mau kerja
orang jepang sangat menghargai orang luar yang mau belajar","ril bang disini di jepang saya kerja baru 6 bulan rasanya kek di rumah sendiri yang penting mau berusaha
dan mau kerja
orang jepang sangat menghargai orang luar yang mau belajar","ril bang disini di jepang saya kerja baru 6 bulan rasanya kek di rumah sendiri yang penting mau berusaha dan mau kerja orang jepang sangat menghargai orang luar yang mau belajar","ril bang disini di jepang saya kerja baru 6 bulan rasanya seperti di rumah sendiri yang penting mau berusaha dan mau kerja orang jepang sangat menghargai orang luar yang mau belajar","['ril', 'bang', 'jepang', 'kerja', 'rumah', 'usaha', 'kerja', 'orang', 'jepang', 'harga', 'orang', 'ajar']","ril bang jepang kerja rumah usaha kerja orang jepang harga orang ajar","positif","0","0","2025-02-17 06:10:14"
"sun’s comment: biarin aja kabur nanti balik lagi hitung aja untuk pengalaman.. kalau emang nyaman yah berarti emang takdirnya di sana,..
bukannyq bgs juga jadi Dikit yang pengangguran 🤣","biarin aja kabur nanti balik lagi hitung aja untuk pengalaman.. kalau emang nyaman yah berarti emang takdirnya di sana,..
bukannyq bgs juga jadi Dikit yang pengangguran 🤣","biarin aja kabur nanti balik lagi hitung aja untuk pengalaman kalau emang nyaman yah berarti emang takdirnya di sana bukannyq bgs juga jadi dikit yang pengangguran","biarin aja kabur nanti balik lagi hitung aja untuk pengalaman kalau memang nyaman yah berarti memang takdirnya di sana bukannyq bgs juga jadi dikit yang pengangguran","['biarin', 'aja', 'kabur', 'hitung', 'aja', 'alam', 'nyaman', 'takdir', 'bukannyq', 'bgs', 'dikit', 'anggur']","biarin aja kabur hitung aja alam nyaman takdir bukannyq bgs dikit anggur","negatif","0","0","2025-02-17 06:27:39"
"Katarinablue’s comment: pindah sih kabur aja dlu mumpung masih muda,kalau dr segi bahasa,financial buat kabur ke LN ada alias ngga bakal jd glandangan buat sampai dapat kerja,terus segi apapun siaplah,mending kabur wkwkwjw tapi kalau masih belum siap,stay dlu aja,seenak2nya di LN,kalau kamu ngga cukup uang saku,endingnya nyari kedubes juga","pindah sih kabur aja dlu mumpung masih muda,kalau dr segi bahasa,financial buat kabur ke LN ada alias ngga bakal jd glandangan buat sampai dapat kerja,terus segi apapun siaplah,mending kabur wkwkwjw tapi kalau masih belum siap,stay dlu aja,seenak2nya di LN,kalau kamu ngga cukup uang saku,endingnya nyari kedubes juga","pindah sih kabur aja dlu mumpung masih mudakalau dr segi bahasafinancial buat kabur ke ln ada alias ngga bakal jd glandangan buat sampai dapat kerjaterus segi apapun siaplahmending kabur wkwkwjw tapi kalau masih belum siapstay dlu ajaseenak2nya di lnkalau kamu ngga cukup uang sakuendingnya nyari kedubes juga","pindah sih kabur aja dlu mumpung masih mudakalau dari segi bahasafinancial buat kabur ke ln ada alias tidak bakal jadi glandangan buat sampai dapat kerjaterus segi apapun siaplahmending kabur wkwkwjw tapi kalau masih belum siapstay dlu ajaseenak2nya di lnkalau kamu tidak cukup uang sakuendingnya mencari kedubes juga","['pindah', 'kabur', 'aja', 'dlu', 'mumpung', 'mudakalau', 'segi', 'bahasafinancial', 'kabur', 'ln', 'alias', 'glandangan', 'kerjaterus', 'segi', 'apa', 'siaplahmending', 'kabur', 'wkwkwjw', 'siapstay', 'dlu', 'lnkalau', 'uang', 'sakuendingnya', 'cari', 'dubes']","pindah kabur aja dlu mumpung mudakalau segi bahasafinancial kabur ln alias glandangan kerjaterus segi apa siaplahmending kabur wkwkwjw siapstay dlu lnkalau uang sakuendingnya cari dubes","positif","0","0","2025-02-15 03:58:42"
