"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"Awan Gz🥀’s comment: orang negara aja gk beres banyak koruptor, masa yg keluar negara buat cari kerja , belajar, cari ilmu malah di bilang gk punya rasa nasiolanisme","orang negara aja gk beres banyak koruptor, masa yg keluar negara buat cari kerja , belajar, cari ilmu malah di bilang gk punya rasa nasiolanisme","orang negara aja gk beres banyak koruptor masa yg keluar negara buat cari kerja belajar cari ilmu malah di bilang gk punya rasa nasiolanisme","orang negara aja tidak beres banyak koruptor masa yang keluar negara buat cari kerja belajar cari ilmu malah di bilang tidak punya rasa nasiolanisme","orang negara aja beres koruptor negara cari kerja ajar cari ilmu bilang nasiolanisme","negatif","1","0","2025-02-21 04:06:14"
"WKWKWKWKKWKWWKKWKWK","WKWKWKWKKWKWWKKWKWK","wkwkwkwkkwkwwkkwkwk","wkwkwkwkkwkwwkkwkwk","wkwkwkwkkwkwwkkwkwk","netral","1","0","2025-02-12 12:19:47"
"binasaputra14’s comment: jangan meragukan nasionalisme rakyat Indonesia ingat pejabat setan karena anda bisa d bayar hukum d Indonesia bisa d bayar kerja jadi PNS polis TNI dan buruh pabrik pakai uang semua udh hal umum cuman tidak secara terang-terangan","jangan meragukan nasionalisme rakyat Indonesia ingat pejabat setan karena anda bisa d bayar hukum d Indonesia bisa d bayar kerja jadi PNS polis TNI dan buruh pabrik pakai uang semua udh hal umum cuman tidak secara terang-terangan","jangan meragukan nasionalisme rakyat indonesia ingat pejabat setan karena anda bisa d bayar hukum d indonesia bisa d bayar kerja jadi pns polis tni dan buruh pabrik pakai uang semua udh hal umum cuman tidak secara terangterangan","jangan meragukan nasionalisme rakyat indonesia ingat pejabat setan karena anda bisa d bayar hukum d indonesia bisa d bayar kerja jadi pns polis tni dan buruh pabrik pakai uang semua sudah hal umum cuman tidak secara terangterangan","ragu nasionalisme rakyat indonesia jabat setan bayar hukum indonesia bayar kerja pns polis tni buruh pabrik pakai uang cuman terangterangan","negatif","0","0","2025-02-16 15:37:36"
"nasionalisme?
benerin hukum di negara ini dulu deh","nasionalisme?
benerin hukum di negara ini dulu deh","nasionalisme benerin hukum di negara ini dulu deh","nasionalisme benerin hukum di negara ini dulu deh","nasionalisme benerin hukum negara","negatif","0","0","2025-02-16 09:35:22"
"an0therfrizz’s comment: wkwkwk padahal kalian yg milih si gemoy gemoy ituuuu gue yg ga milih kena imbas buset deh ah jd otw ikutan #kaburajadulu","wkwkwk padahal kalian yg milih si gemoy gemoy ituuuu gue yg ga milih kena imbas buset deh ah jd otw ikutan #kaburajadulu","wkwkwk padahal kalian yg milih si gemoy gemoy ituuuu gue yg ga milih kena imbas buset deh ah jd otw ikutan","wkwkwk padahal kalian yang milih si gemoy gemoy itu gue yang tidak milih kena imbas buset deh ah jadi otw ikutan","wkwkwk milih gemoy gemoy gue milih kena imbas buset otw ikut","positif","0","0","2025-02-18 15:19:37"
"Teuku Lutfi Rahmad Maulana’s comment: mau kerja di luar negeri. tpi gk bsa bhasa inggris. tes inggris aja beginer. interview english jga babibu. sertifikat profesi jga gk punya. modal tiket apa lagi😭😭😭","mau kerja di luar negeri. tpi gk bsa bhasa inggris. tes inggris aja beginer. interview english jga babibu. sertifikat profesi jga gk punya. modal tiket apa lagi😭😭😭","mau kerja di luar negeri tpi gk bsa bhasa inggris tes inggris aja beginer interview english jga babibu sertifikat profesi jga gk punya modal tiket apa lagi","mau kerja di luar negeri tpi tidak bsa bhasa inggris tes inggris aja beginer interview english jga babibu sertifikat profesi jga tidak punya modal tiket apa lagi","kerja negeri tpi bsa bhasa inggris tes inggris aja beginer interview english jga babibu sertifikat profesi jga modal tiket","positif","0","0","2025-02-15 20:04:11"
"Caaahbaguss’s comment: lah situ enak gaji nya gede🗿","lah situ enak gaji nya gede🗿","lah situ enak gaji nya gede","lah situ enak gaji nya gede","situ enak gaji gede","negatif","7","0","2025-02-13 05:42:08"
"sudar STOR’s comment: 😂😂😂😂kelas bng","😂😂😂😂kelas bng","kelas bng","kelas bng","kelas bng","netral","0","0","2025-02-19 07:28:53"
"sy mau gimana caranya","sy mau gimana caranya","sy mau gimana caranya","saya mau bagaimana caranya","","positif","0","0","2025-02-21 04:21:57"
"sofiaindyni’s comment: mending pindah negara dari pada hidup miskin di negara sendiri😭","mending pindah negara dari pada hidup miskin di negara sendiri😭","mending pindah negara dari pada hidup miskin di negara sendiri","mending pindah negara dari pada hidup miskin di negara sendiri","mending pindah negara hidup miskin negara","negatif","0","0","2025-02-19 15:45:44"
"rupay’s comment: pemerintah aja gak nasionalisme. mikirken kekayaan pribadi ..gak mikir ke rakyat , kebijakan nyusahi rakyat ap itu yg dikatakan nasionalisme","pemerintah aja gak nasionalisme. mikirken kekayaan pribadi ..gak mikir ke rakyat , kebijakan nyusahi rakyat ap itu yg dikatakan nasionalisme","pemerintah aja gak nasionalisme mikirken kekayaan pribadi gak mikir ke rakyat kebijakan nyusahi rakyat ap itu yg dikatakan nasionalisme","pemerintah aja tidak nasionalisme mikirken kekayaan pribadi tidak mikir ke rakyat kebijakan nyusahi rakyat ap itu yang dikatakan nasionalisme","perintah aja nasionalisme mikirken kaya pribadi mikir rakyat bijak nyusahi rakyat ap nasionalisme","negatif","0","0","2025-02-17 16:04:56"
"nasionalisme apa... anak muda yang pindah ke LN, krn kesempatan di sana lebih baik. ini negara sudah bukan milik rakyat lg. tp.milik para pengausa d atas sana.","nasionalisme apa... anak muda yang pindah ke LN, krn kesempatan di sana lebih baik. ini negara sudah bukan milik rakyat lg. tp.milik para pengausa d atas sana.","nasionalisme apa anak muda yang pindah ke ln krn kesempatan di sana lebih baik ini negara sudah bukan milik rakyat lg tpmilik para pengausa d atas sana","nasionalisme apa anak muda yang pindah ke ln karena kesempatan di sana lebih baik ini negara sudah bukan milik rakyat lg tpmilik para pengausa d atas sana","nasionalisme anak muda pindah ln sempat negara milik rakyat lg tpmilik kausa","negatif","0","0","2025-02-16 05:15:56"
"Andy Why’s comment: mending jadi warga negara sana,dan ga usah pulang, dari pada pulang dan menyesal🤭🤭","mending jadi warga negara sana,dan ga usah pulang, dari pada pulang dan menyesal🤭🤭","mending jadi warga negara sanadan ga usah pulang dari pada pulang dan menyesal","mending jadi warga negara sanadan tidak usah pulang dari pada pulang dan menyesal","mending warga negara sanad pulang pulang sesal","positif","0","0","2025-02-10 16:12:55"
"#Finzz!!!?’s comment: malah gedean gaji di luar negeri dari pada di Indonesia di luar negeri itu mementingkan skill 🤭😹","malah gedean gaji di luar negeri dari pada di Indonesia di luar negeri itu mementingkan skill 🤭😹","malah gedean gaji di luar negeri dari pada di indonesia di luar negeri itu mementingkan skill","malah gedean gaji di luar negeri dari pada di indonesia di luar negeri itu mementingkan skill","gede gaji negeri indonesia negeri penting skill","positif","0","0","2025-02-21 22:55:26"
"MIIITTT⭐❤️‍🔥’s comment: ya Allah jepang ya Allah 🥰❤️🔥","ya Allah jepang ya Allah 🥰❤️🔥","ya allah jepang ya allah","ya allah jepang ya allah","allah jepang allah","positif","1","0","2025-02-15 08:16:08"
"kita butuh nya duit pak makan gak sama bapak","kita butuh nya duit pak makan gak sama bapak","kita butuh nya duit pak makan gak sama bapak","kita butuh nya duit pak makan tidak sama bapak","butuh duit makan","negatif","1","0","2025-02-13 02:29:15"
"lha gimana nyari kerja susah kriterianya WOW banget","lha gimana nyari kerja susah kriterianya WOW banget","lha gimana nyari kerja susah kriterianya wow banget","lha bagaimana mencari kerja susah kriterianya wow banget","lha cari kerja susah kriteria wow banget","negatif","63","7","2025-02-12 05:58:35"
"jangan di indo kerja susah dapet istri juga kek nya susah apalagi sudah banyaj yng tinggi standar nya bgi yng bilang milih² kerja saya uda 30 amplop coklat gak ada yang keterima bahkan 2 orng dalam.","jangan di indo kerja susah dapet istri juga kek nya susah apalagi sudah banyaj yng tinggi standar nya bgi yng bilang milih² kerja saya uda 30 amplop coklat gak ada yang keterima bahkan 2 orng dalam.","jangan di indo kerja susah dapet istri juga kek nya susah apalagi sudah banyaj yng tinggi standar nya bgi yng bilang milih² kerja saya uda 30 amplop coklat gak ada yang keterima bahkan 2 orng dalam","jangan di indonesia kerja susah dapet istri juga seperti nya susah apalagi sudah banyaj yng tinggi standar nya bgi yng bilang milih² kerja saya uda 30 amplop coklat tidak ada yang keterima bahkan 2 orang dalam","indonesia kerja susah dapet istri susah banyaj yng standar bgi yng bilang kerja uda amplop coklat terima orang","netral","0","1","2025-02-17 05:41:09"
"Kak Vina gak ikut kabur juga?","Kak Vina gak ikut kabur juga?","kak vina gak ikut kabur juga","kak vina tidak ikut kabur juga","kak vina kabur","netral","0","0","2025-02-14 12:01:44"
"Dyzenn 𝙇𝙮𝙣𝙭𝙞𝙚.’s comment: bersekolah dengan layak
demi mendapatkan gaji yang ta layak","bersekolah dengan layak
demi mendapatkan gaji yang ta layak","bersekolah dengan layak demi mendapatkan gaji yang ta layak","bersekolah dengan layak demi mendapatkan gaji yang ta layak","sekolah layak gaji ta layak","positif","1","1","2025-02-18 11:00:47"
"yang penting masa depan ya kan Bro😂","yang penting masa depan ya kan Bro😂","yang penting masa depan ya kan bro","yang penting masa depan ya kan bro","bro","netral","1","0","2025-02-16 02:44:18"
"Hengki Saputra8586’s comment: bahlil bahlil,emang lucu mentri swkarang,orang keluar negri uda dari dulu2, iqiu rendah ma emang begitu🤣🤣🤣","bahlil bahlil,emang lucu mentri swkarang,orang keluar negri uda dari dulu2, iqiu rendah ma emang begitu🤣🤣🤣","bahlil bahlilemang lucu mentri swkarangorang keluar negri uda dari dulu2 iqiu rendah ma emang begitu","bahlil bahlilemang lucu mentri swkarangorang keluar negri uda dari dulu2 iqiu rendah ma memang begitu","bahlil bahlilemang lucu tri swkarangorang negri uda iqiu rendah ma","negatif","0","0","2025-02-24 06:43:08"
"lemon’s comment: guna lah produck local begitu..","guna lah produck local begitu..","guna lah produck local begitu","guna lah produck local begitu","produck local","netral","0","0","2025-02-19 00:08:10"
"maw’s comment: bentar lgi proses dlu, sing tenang😂✋🏻","bentar lgi proses dlu, sing tenang😂✋🏻","bentar lgi proses dlu sing tenang","bentar lgi proses dlu sing tenang","bentar lgi proses dlu sing tenang","netral","0","0","2025-02-16 06:18:50"
"Dhocia store’s comment: cinta bertepuk sebelah tangan ga sih 🥺 konoha terlalu jahat gw ilang motor lapor mlh gw yg disalahin naro ny. mau ibadah pun sendal ilang 😭ikut lah #kaburajadulu","cinta bertepuk sebelah tangan ga sih 🥺 konoha terlalu jahat gw ilang motor lapor mlh gw yg disalahin naro ny. mau ibadah pun sendal ilang 😭ikut lah #kaburajadulu","cinta bertepuk sebelah tangan ga sih konoha terlalu jahat gw ilang motor lapor mlh gw yg disalahin naro ny mau ibadah pun sendal ilang ikut lah","cinta bertepuk sebelah tangan tidak sih konoha terlalu jahat saya ilang motor lapor mlh saya yang disalahin naro nya mau ibadah pun sendal ilang ikut lah","cinta tepuk belah tangan konoha jahat ilang motor lapor mlh disalahin naro ibadah sendal ilang","positif","0","0","2025-02-19 18:43:24"
".’s comment: save dlu, semoga bisa join the trend","save dlu, semoga bisa join the trend","save dlu semoga bisa join the trend","save dlu semoga bisa join the trend","save dlu moga join the trend","netral","1","0","2025-02-14 10:34:21"
"STRfadli’s comment: orang orang yang kuliah banyak yg kabur ke luar negeri,Indonesia cemas 2045","orang orang yang kuliah banyak yg kabur ke luar negeri,Indonesia cemas 2045","orang orang yang kuliah banyak yg kabur ke luar negeriindonesia cemas 2045","orang orang yang kuliah banyak yang kabur ke luar negeriindonesia cemas 2045","orang orang kuliah kabur negeriindonesia cemas","positif","2","0","2025-02-12 04:48:47"
"eviputrianaa🪐’s comment: setujuuuu","setujuuuu","setujuuuu","setuju","tuju","positif","0","0","2025-02-17 15:35:47"
"🤭Cₕᵤbby gᵢᵣₗ🤭’s comment: aku cinta indonesia tapi indonesia tidak cinta aku,,bertepuk sebelah tangan 🤪
#kaburajadulu","aku cinta indonesia tapi indonesia tidak cinta aku,,bertepuk sebelah tangan 🤪
#kaburajadulu","aku cinta indonesia tapi indonesia tidak cinta akubertepuk sebelah tangan","saya cinta indonesia tapi indonesia tidak cinta akubertepuk sebelah tangan","cinta indonesia indonesia cinta akubertepuk belah tangan","positif","0","0","2025-02-17 08:01:44"
"◢🕋◣            ◢🕋◣
🕋🕋🕋◣ ◢🕋🕋🕋
◥🕋🕋🕋🕋🕋🕋◤
    ◥🕋🕋🕋🕋◤
         ◥🕋🕋◤　 　 　 ♥9999.9M","◢🕋◣            ◢🕋◣
🕋🕋🕋◣ ◢🕋🕋🕋
◥🕋🕋🕋🕋🕋🕋◤
    ◥🕋🕋🕋🕋◤
         ◥🕋🕋◤　 　 　 ♥9999.9M","99999m","9m","","netral","2","0","2025-02-22 08:43:41"
"yellowgreen’s comment: saya juga punya hastag, #kaburajasono ga ada jga yg peduli.. hehhehe","saya juga punya hastag, #kaburajasono ga ada jga yg peduli.. hehhehe","saya juga punya hastag ga ada jga yg peduli hehhehe","saya juga punya hastag tidak ada jga yang peduli hehhehe","hastag jga peduli hehhehe","negatif","0","0","2025-03-16 22:04:01"
"Di di’s comment: OM gw di Australia g mau balik malah jadi warga negara Australia
eh
anak gw g mau balik udah di QATAR g mau balik Indonesia
heleh ..😌","OM gw di Australia g mau balik malah jadi warga negara Australia
eh
anak gw g mau balik udah di QATAR g mau balik Indonesia
heleh ..😌","om gw di australia g mau balik malah jadi warga negara australia eh anak gw g mau balik udah di qatar g mau balik indonesia heleh","om saya di australia tidak mau balik malah jadi warga negara australia eh anak saya tidak mau balik sudah di qatar tidak mau balik indonesia heleh","om australia warga negara australia anak qatar indonesia heleh","positif","1","0","2025-02-15 10:36:06"
"finyyy’s comment: kuliah S1-S3 gaji kerja di Indonesia cuman 3jt-6jt","kuliah S1-S3 gaji kerja di Indonesia cuman 3jt-6jt","kuliah s1s3 gaji kerja di indonesia cuman 3jt6jt","kuliah s1s3 gaji kerja di indonesia cuman 3jt6jt","kuliah gaji kerja indonesia cuman","negatif","0","0","2025-02-14 22:59:51"
"azz_lail’s comment: Matane nasionalisme","Matane nasionalisme","matane nasionalisme","matane nasionalisme","matane nasionalisme","negatif","1","5","2025-02-13 00:47:08"
"rachael tata’s comment: hahaa konoha bs kasi apa mau cari kerja banyak syarat nya","hahaa konoha bs kasi apa mau cari kerja banyak syarat nya","hahaa konoha bs kasi apa mau cari kerja banyak syarat nya","hahaa konoha bisa kasi apa mau cari kerja banyak syarat nya","hahaa konoha kasi cari kerja syarat","netral","0","0","2025-02-16 06:32:01"
"I will.","I will.","i will","i will","will","positif","0","0","2025-02-12 00:32:03"
"susanti aja pindah🤪🤪","susanti aja pindah🤪🤪","susanti aja pindah","susanti aja pindah","susanti aja pindah","positif","3","0","2025-02-15 14:12:12"
"lah awasss jatohhh😂😂😭","lah awasss jatohhh😂😂😭","lah awasss jatohhh","lah awas jatoh","awas jatoh","netral","0","0","2025-02-23 11:53:01"
"2TH8-’s comment: BISMILLAH BELANDA","BISMILLAH BELANDA","bismillah belanda","bismillah belanda","bismillah belanda","positif","0","0","2025-02-16 15:42:29"
"hampir punah’s comment: mana pasbanget joged nyah😂","mana pasbanget joged nyah😂","mana pasbanget joged nyah","mana pasbanget joged nyah","pasbanget joged nyah","netral","1","0","2025-02-15 05:43:58"
"Ade’s comment: gw mau ke negara Bali","gw mau ke negara Bali","gw mau ke negara bali","saya mau ke negara bali","negara bal","positif","0","0","2025-02-17 13:17:11"
"xxxxxxxxx’s comment: nyesel tinggal di indo 🥺","nyesel tinggal di indo 🥺","nyesel tinggal di indo","nyesel tinggal di indonesia","nyesel tinggal indonesia","negatif","0","0","2025-02-16 01:14:12"
"saya pindah Taiwan pak ,umurku sudah tidak berlaku di negara sendiri..😩","saya pindah Taiwan pak ,umurku sudah tidak berlaku di negara sendiri..😩","saya pindah taiwan pak umurku sudah tidak berlaku di negara sendiri","saya pindah taiwan pak umurku sudah tidak berlaku di negara sendiri","pindah taiwan umur laku negara","positif","0","0","2025-02-16 05:18:28"
