"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"ᴀʟ_ᴏɴᴇ’s comment: entah kenapa jiwa nasionalisme gw cuma muncul ketika timnas main aja🗿🤣","entah kenapa jiwa nasionalisme gw cuma muncul ketika timnas main aja🗿🤣","entah kenapa jiwa nasionalisme gw cuma muncul ketika timnas main aja","entah kenapa jiwa nasionalisme saya cuma muncul ketika timnas main aja","jiwa nasionalisme muncul timnas main aja","netral","21835","156","2025-02-12 01:57:10"
"Feni Azhari’s comment: ikutttttt kaburrrr dong","ikutttttt kaburrrr dong","ikutttttt kaburrrr dong","ikut kabur dong","kabur","positif","0","0","2025-02-21 01:49:16"
"ryska’s comment: @menantu papa james 🥲","@menantu papa james 🥲","papa james","papa james","papa james","netral","0","1","2025-02-13 02:23:49"
"Bagus Irawan’s comment: di negara sendiri nyari kerjaan susah,di luar gampang
emang nasionalisme bisa dimakan?","di negara sendiri nyari kerjaan susah,di luar gampang
emang nasionalisme bisa dimakan?","di negara sendiri nyari kerjaan susahdi luar gampang emang nasionalisme bisa dimakan","di negara sendiri mencari kerjaan susahdi luar gampang memang nasionalisme bisa dimakan","negara cari kerja susahdi gampang nasionalisme makan","negatif","1","0","2025-02-14 22:56:34"
"udah kabur sejak 2 thun yg lalu aku, alhmdulilah udah bisa bikin rumah buat keluarga kecilku💪","udah kabur sejak 2 thun yg lalu aku, alhmdulilah udah bisa bikin rumah buat keluarga kecilku💪","udah kabur sejak 2 thun yg lalu aku alhmdulilah udah bisa bikin rumah buat keluarga kecilku","sudah kabur sejak 2 thun yang lalu saya alhmdulilah sudah bisa bikin rumah buat keluarga kecilku","kabur thun alhmdulilah bikin rumah keluarga kecil","positif","15","0","2025-02-14 13:57:21"
"077'’s comment: bayangin aja dehh cuma stand outlet tb bb aja dipermasalahin, overwork, gaji? paling gede 2jt, wajib apa? wajib punya pengalaman minimal 1 tahun like WHATTSS?? R U NUTS?? #kaburajadulu udh bener si, kerja di luar ibarat gaji umr jerman €2400 mungkin biaya emg mahal tapi emangnya bakal semuanya abis??? kita masih bisa nabung 1/4 nya bahkan 2/4 nya dan klo ke rp in itu DUIT bukan duit lagi","bayangin aja dehh cuma stand outlet tb bb aja dipermasalahin, overwork, gaji? paling gede 2jt, wajib apa? wajib punya pengalaman minimal 1 tahun like WHATTSS?? R U NUTS?? #kaburajadulu udh bener si, kerja di luar ibarat gaji umr jerman €2400 mungkin biaya emg mahal tapi emangnya bakal semuanya abis??? kita masih bisa nabung 1/4 nya bahkan 2/4 nya dan klo ke rp in itu DUIT bukan duit lagi","bayangin aja dehh cuma stand outlet tb bb aja dipermasalahin overwork gaji paling gede 2jt wajib apa wajib punya pengalaman minimal 1 tahun like whattss r u nuts udh bener si kerja di luar ibarat gaji umr jerman 2400 mungkin biaya emg mahal tapi emangnya bakal semuanya abis kita masih bisa nabung 14 nya bahkan 24 nya dan klo ke rp in itu duit bukan duit lagi","bayangin aja dehh cuma stand outlet tb bb aja dipermasalahin overwork gaji paling gede 2jt wajib apa wajib punya pengalaman minimal 1 tahun like whattss r kamu nuts sudah benar si kerja di luar ibarat gaji umr jerman 2400 mungkin biaya memang mahal tapi emangnya bakal semuanya abis kita masih bisa nabung 14 nya bahkan 24 nya dan kalau ke rp in itu duit bukan duit lagi","bayangin aja dehh stand outlet tb bb aja dipermasalahin overwork gaji gede wajib wajib alam minimal whattss nuts kerja gaji umr jerman biaya mahal emang abis nabung rp in duit duit","positif","0","0","2025-02-15 15:49:50"
"awanputih☁’s comment: sebelum diragukan kita udh ragu duluan😩","sebelum diragukan kita udh ragu duluan😩","sebelum diragukan kita udh ragu duluan","sebelum diragukan kita sudah ragu duluan","ragu ragu duluan","negatif","0","0","2025-02-16 01:56:32"
"user2665837133712’s comment: sukses bang ... jogetnya ashik . ..","sukses bang ... jogetnya ashik . ..","sukses bang jogetnya ashik","sukses bang jogetnya ashik","sukses bang joget ashik","netral","0","0","2025-02-19 11:29:42"
"surnamecoofffee’s comment: kalau rakyat pada pindah yg bingung pejabat gajinya dapet drmana lagi 🤪","kalau rakyat pada pindah yg bingung pejabat gajinya dapet drmana lagi 🤪","kalau rakyat pada pindah yg bingung pejabat gajinya dapet drmana lagi","kalau rakyat pada pindah yang bingung pejabat gajinya dapet drmana lagi","rakyat pindah bingung jabat gaji dapet drmana","negatif","1","0","2025-02-12 04:45:09"
"al’s comment: kaa itu temen aku yang buat tren itu si Faisal","kaa itu temen aku yang buat tren itu si Faisal","kaa itu temen aku yang buat tren itu si faisal","kaa itu temen saya yang buat tren itu si faisal","kaa temen tren faisal","netral","0","0","2025-02-15 09:28:36"
"shinta.r’s comment: @prn🌷 @I'm yuk pindah coyyyy","@prn🌷 @I'm yuk pindah coyyyy","m yuk pindah coyyyy","meter yuk pindah coy","meter pindah coy","positif","2","0","2025-02-13 03:54:21"
"mantapp keren...","mantapp keren...","mantapp keren","mantapp keren","mantapp keren","positif","0","0","2025-02-17 10:19:20"
"kuliah nya disini, InsyaAllah klo udah selesai auto pergi ke bagian eropa dan memulai kegiatan baruu & pekerjaan Aamiin 😍 .","kuliah nya disini, InsyaAllah klo udah selesai auto pergi ke bagian eropa dan memulai kegiatan baruu & pekerjaan Aamiin 😍 .","kuliah nya disini insyaallah klo udah selesai auto pergi ke bagian eropa dan memulai kegiatan baruu pekerjaan aamiin","kuliah nya disini insyaallah kalau sudah selesai auto pergi ke bagian eropa dan memulai kegiatan baruu pekerjaan aamiin","kuliah insyaallah selesai auto pergi eropa giat baruu kerja aamiin","positif","2","1","2025-02-12 23:35:53"
"bagus2nya negara jepang tenang ehh datang warga konoha malah jd riweh negaranya yg tdnya taat aturan jd kacau🤣 yg katanya pengen ketenangan padahal dia yg buat kacau sebenrnya","bagus2nya negara jepang tenang ehh datang warga konoha malah jd riweh negaranya yg tdnya taat aturan jd kacau🤣 yg katanya pengen ketenangan padahal dia yg buat kacau sebenrnya","bagus2nya negara jepang tenang ehh datang warga konoha malah jd riweh negaranya yg tdnya taat aturan jd kacau yg katanya pengen ketenangan padahal dia yg buat kacau sebenrnya","bagus2nya negara jepang tenang ehh datang warga konoha malah jadi riweh negaranya yang tdnya taat aturan jadi kacau yang katanya ingin ketenangan padahal dia yang buat kacau sebenrnya","negara jepang tenang ehh warga konoha riweh negara tdnya taat atur kacau tenang kacau sebenrnya","netral","0","1","2025-02-10 06:59:41"
"Azzaa♡’s comment: capekkk..... #kaburajadulu😹","capekkk..... #kaburajadulu😹","capekkk","capek","capek","negatif","0","0","2025-02-18 14:44:32"
"🍃’s comment: doain mbak aku bulan 6","doain mbak aku bulan 6","doain mbak aku bulan 6","doakan mbak saya bulan 6","doa mbak","netral","0","0","2025-02-15 04:32:45"
"Nevy’s comment: omongan yang gaji nya 2 digit 😁","omongan yang gaji nya 2 digit 😁","omongan yang gaji nya 2 digit","omongan yang gaji nya 2 digit","omong gaji digit","negatif","0","0","2025-02-16 06:54:03"
"Jati Mahendra’s comment: Harusnya pemerintah bangun industri sebanyak mungkin supaya menyerap tenaga kerja lalu beri pendapatan yg layak sehingga nantinya makan bergizi dapat terealisasi. Intinya pendapatan yg layak sama persyaratan minimum yg mudah","Harusnya pemerintah bangun industri sebanyak mungkin supaya menyerap tenaga kerja lalu beri pendapatan yg layak sehingga nantinya makan bergizi dapat terealisasi. Intinya pendapatan yg layak sama persyaratan minimum yg mudah","harusnya pemerintah bangun industri sebanyak mungkin supaya menyerap tenaga kerja lalu beri pendapatan yg layak sehingga nantinya makan bergizi dapat terealisasi intinya pendapatan yg layak sama persyaratan minimum yg mudah","harusnya pemerintah bangun industri sebanyak mungkin supaya menyerap tenaga kerja lalu beri pendapatan yang layak sehingga nantinya makan bergizi dapat terealisasi intinya pendapatan yang layak sama persyaratan minimum yang mudah","perintah bangun industri serap tenaga kerja dapat layak makan gizi realisasi inti dapat layak syarat minimum mudah","negatif","0","0","2025-02-14 14:10:19"
"Panggil aja Novv’s comment: Benerr gw dah 9 thn di malaysia, mau balik ke negara sendiri aja langsung pikir 100x haha🤣","Benerr gw dah 9 thn di malaysia, mau balik ke negara sendiri aja langsung pikir 100x haha🤣","benerr gw dah 9 thn di malaysia mau balik ke negara sendiri aja langsung pikir 100x haha","benerr saya dah 9 tahun di malaysia mau balik ke negara sendiri aja langsung pikir 100x haha","benerr dah malaysia negara aja langsung pikir haha","positif","0","0","2025-02-16 15:22:31"
"Kalo pengalaman dari temanku yg cuma lulus SMA, beliau kerja di jepang memang gajinya gede, beliau bisa ngirim org tuanya tiap bulan. bisa nabung juga. kmarin beliau sempat pulang sbntar dan memang katanya enak kerja disana apalagi dia yg cuma tamatan SMA. dan dia udah balek lgi kesana dia mau 2 tahun lgi aja awalnya karena udah ngerasa cukup uang tabungannya untuk usaha di indo. tpi waktu lihat kondisi indo sekrg beliau jdi ragu balik ke indo dlm waktu dekat ini. jdi menurutnya fine2 aja cari kerja di luar negeri kalo memang sesuai dan cocok. karena di indo pun s1 susah bnget dapat kerjaan","Kalo pengalaman dari temanku yg cuma lulus SMA, beliau kerja di jepang memang gajinya gede, beliau bisa ngirim org tuanya tiap bulan. bisa nabung juga. kmarin beliau sempat pulang sbntar dan memang katanya enak kerja disana apalagi dia yg cuma tamatan SMA. dan dia udah balek lgi kesana dia mau 2 tahun lgi aja awalnya karena udah ngerasa cukup uang tabungannya untuk usaha di indo. tpi waktu lihat kondisi indo sekrg beliau jdi ragu balik ke indo dlm waktu dekat ini. jdi menurutnya fine2 aja cari kerja di luar negeri kalo memang sesuai dan cocok. karena di indo pun s1 susah bnget dapat kerjaan","kalo pengalaman dari temanku yg cuma lulus sma beliau kerja di jepang memang gajinya gede beliau bisa ngirim org tuanya tiap bulan bisa nabung juga kmarin beliau sempat pulang sbntar dan memang katanya enak kerja disana apalagi dia yg cuma tamatan sma dan dia udah balek lgi kesana dia mau 2 tahun lgi aja awalnya karena udah ngerasa cukup uang tabungannya untuk usaha di indo tpi waktu lihat kondisi indo sekrg beliau jdi ragu balik ke indo dlm waktu dekat ini jdi menurutnya fine2 aja cari kerja di luar negeri kalo memang sesuai dan cocok karena di indo pun s1 susah bnget dapat kerjaan","kalau pengalaman dari temanku yang cuma lulus sma beliau kerja di jepang memang gajinya gede beliau bisa ngirim orang tuanya tiap bulan bisa nabung juga kmarin beliau sempat pulang sbntar dan memang katanya enak kerja disana apalagi dia yang cuma tamatan sma dan dia sudah balek lgi kesana dia mau 2 tahun lgi aja awalnya karena sudah ngerasa cukup uang tabungannya untuk usaha di indonesia tpi waktu lihat kondisi indonesia sekrg beliau jadi ragu balik ke indonesia dlm waktu dekat ini jadi menurutnya fine2 aja cari kerja di luar negeri kalau memang sesuai dan cocok karena di indonesia pun s1 susah bnget dapat kerjaan","alam teman lulus sma beliau kerja jepang gaji gede beliau ngirim orang tua nabung kmarin beliau pulang sbntar enak kerja sana tamat sma balek lgi kesana lgi aja ngerasa uang tabung usaha indonesia tpi lihat kondisi indonesia sekrg beliau ragu indonesia dlm turut aja cari kerja negeri sesuai cocok indonesia susah bnget kerja","netral","0","0","2025-02-16 01:54:34"
"syarat pindah negara
1 jago bahasa asing
2 puny duit buat brangkat pindahan","syarat pindah negara
1 jago bahasa asing
2 puny duit buat brangkat pindahan","syarat pindah negara 1 jago bahasa asing 2 puny duit buat brangkat pindahan","syarat pindah negara 1 jago bahasa asing 2 puny duit buat brangkat pindahan","syarat pindah negara jago bahasa asing puny duit brangkat pindah","negatif","0","0","2025-02-16 05:17:32"
"bungsu di sini’s comment: kami aja meragukan kerja kalian biasa aja pak 😂😂😂","kami aja meragukan kerja kalian biasa aja pak 😂😂😂","kami aja meragukan kerja kalian biasa aja pak","kami aja meragukan kerja kalian biasa aja pak","aja ragu kerja aja","negatif","1","0","2025-02-16 14:16:15"
"kalau kabur gua ogah ke jepang, males ketemu orang yang dikenal wkwk soalnya rata² teman gua kelar sma pada pelatihan ke Jepang","kalau kabur gua ogah ke jepang, males ketemu orang yang dikenal wkwk soalnya rata² teman gua kelar sma pada pelatihan ke Jepang","kalau kabur gua ogah ke jepang males ketemu orang yang dikenal wkwk soalnya rata² teman gua kelar sma pada pelatihan ke jepang","kalau kabur saya ogah ke jepang males ketemu orang yang dikenal wkwk soalnya rata² teman saya kelar sma pada pelatihan ke jepang","kabur ogah jepang males ketemu orang kenal wkwk teman kelar sma latih jepang","negatif","0","0","2025-02-11 15:00:50"
"Sam Jaya’s comment: Nasionalis tidak penting urusan perut dan pekerjaan lebih penting","Nasionalis tidak penting urusan perut dan pekerjaan lebih penting","nasionalis tidak penting urusan perut dan pekerjaan lebih penting","nasionalis tidak penting urusan perut dan pekerjaan lebih penting","nasionalis urus perut kerja","negatif","0","0","2025-02-17 01:43:01"
"aku sebenernya udah muak di indo pendidikan ga merata korupsi banyak syarat kerja banyak banget kurang nya toleransi apa apa tu di omongin kek punya kulit hitam aja salah","aku sebenernya udah muak di indo pendidikan ga merata korupsi banyak syarat kerja banyak banget kurang nya toleransi apa apa tu di omongin kek punya kulit hitam aja salah","aku sebenernya udah muak di indo pendidikan ga merata korupsi banyak syarat kerja banyak banget kurang nya toleransi apa apa tu di omongin kek punya kulit hitam aja salah","saya sebenernya sudah muak di indonesia pendidikan tidak merata korupsi banyak syarat kerja banyak banget kurang nya toleransi apa apa itu di omongin seperti punya kulit hitam aja salah","sebenernya muak indonesia didik rata korupsi syarat kerja banget toleransi omongin kulit hitam aja salah","negatif","0","0","2025-02-11 14:49:39"
"🅰️GUS tamplig dong😎’s comment: sya mau kerja dikorea Utara 😊","sya mau kerja dikorea Utara 😊","sya mau kerja dikorea utara","sya mau kerja dikorea utara","sya kerja dikorea utara","positif","0","0","2025-02-17 05:06:41"
"minYL ⟭ot7⟬’s comment: pengen tetapi status ku yang sebagai anak tunggal membuat ku tidak akan bisa ke negara lain😭","pengen tetapi status ku yang sebagai anak tunggal membuat ku tidak akan bisa ke negara lain😭","pengen tetapi status ku yang sebagai anak tunggal membuat ku tidak akan bisa ke negara lain","ingin tetapi status saya yang sebagai anak tunggal membuat saya tidak akan bisa ke negara lain","status anak tunggal negara","negatif","2","3","2025-02-12 05:09:15"
"jin’s comment: jujur aja ka,kita disini lebih sejahtera😭","jujur aja ka,kita disini lebih sejahtera😭","jujur aja kakita disini lebih sejahtera","jujur aja kakita disini lebih sejahtera","jujur aja kakita sejahtera","positif","0","0","2025-02-15 02:37:22"
"c1n4_l0reng’s comment: kon ya bisa main salju bosan mainin yg di kulkas😔","kon ya bisa main salju bosan mainin yg di kulkas😔","kon ya bisa main salju bosan mainin yg di kulkas","kon ya bisa main salju bosan mainin yang di kulkas","kon main salju bosan mainin kulkas","netral","0","1","2025-02-15 02:07:30"
"Cassava’s comment: Emang pemerintah nasionalisme? ya sejak kapan","Emang pemerintah nasionalisme? ya sejak kapan","emang pemerintah nasionalisme ya sejak kapan","memang pemerintah nasionalisme ya sejak kapan","perintah nasionalisme","negatif","1","0","2025-02-16 00:44:27"
"mantep bg","mantep bg","mantep bg","mantep bg","mantep bg","netral","0","0","2025-02-18 13:02:42"
"cikuu’s comment: Kaka karna blum pernah merasakannya pahitnya hidup buat orang yg merakit kapalnya sendiri mkannya kk pro🙏","Kaka karna blum pernah merasakannya pahitnya hidup buat orang yg merakit kapalnya sendiri mkannya kk pro🙏","kaka karna blum pernah merasakannya pahitnya hidup buat orang yg merakit kapalnya sendiri mkannya kk pro","kaka karena belum pernah merasakannya pahitnya hidup buat orang yang merakit kapalnya sendiri mkannya kk pro","kaka rasa pahit hidup orang rakit kapal mkannya kk pro","negatif","0","0","2025-02-16 05:40:58"
"i’s comment: lucu si aa na","lucu si aa na","lucu si aa na","lucu si aa na","lucu aa na","netral","0","0","2025-02-27 10:26:42"
"KANG ROTI’s comment: Pakk gaji gua di AS malah sama kek lu😂malah lebih pulak😂🙏","Pakk gaji gua di AS malah sama kek lu😂malah lebih pulak😂🙏","pakk gaji gua di as malah sama kek lumalah lebih pulak","pakk gaji saya di as malah sama seperti lumalah lebih pulak","pakk gaji as lumalah pulak","positif","1","0","2025-02-13 20:29:59"
"xszzo’s comment: Sebaiknya pemerintah jg menganalisis kenapa warganya banyak berpikir pindah keluar negeri dan cari solusi masyaraktnya butuh apa di negeri ini mengapa mereka tidak betah tinggan dinegaranya sendiri","Sebaiknya pemerintah jg menganalisis kenapa warganya banyak berpikir pindah keluar negeri dan cari solusi masyaraktnya butuh apa di negeri ini mengapa mereka tidak betah tinggan dinegaranya sendiri","sebaiknya pemerintah jg menganalisis kenapa warganya banyak berpikir pindah keluar negeri dan cari solusi masyaraktnya butuh apa di negeri ini mengapa mereka tidak betah tinggan dinegaranya sendiri","sebaiknya pemerintah jg menganalisis kenapa warganya banyak berpikir pindah keluar negeri dan cari solusi masyaraktnya butuh apa di negeri ini mengapa mereka tidak betah tinggan dinegaranya sendiri","perintah jg analis warga pikir pindah negeri cari solusi masyaraktnya butuh negeri betah tinggan negara","netral","1","2","2025-02-12 07:28:16"
