text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
pftt.’s comment: info dong,info dong,info dong,info dong,['info'],[info],info,0,0,2025-02-17 07:04:05,False,True,False,id
Zoe Ben’s comment: bisa gak diganti Ama orang yang berkualitas,bisa gak diganti Ama orang yang berkualitas,bisa gak diganti ama orang yang berkualitas,bisa tidak diganti ama orang yang berkualitas,"['ganti', 'ama', 'orang', 'kualitas']","[ganti, ama, orang, kualitas]",ganti ama orang kualitas,1,0,2025-03-01 16:11:42,False,True,False,id
nasionalisme? menurut P Bahlil kita rakyat bawah gk tersiksa karena ulah peraturan penjabat[scream][facewithrollingeyes],nasionalisme? menurut P Bahlil kita rakyat bawah gk tersiksa karena ulah peraturan penjabat[scream][facewithrollingeyes],nasionalisme menurut p bahlil kita rakyat bawah gk tersiksa karena ulah peraturan penjabatscreamfacewithrollingeyes,nasionalisme menurut p bahlil kita rakyat bawah tidak tersiksa karena ulah peraturan penjabatscreamfacewithrollingeyes,"['nasionalisme', 'bahlil', 'rakyat', 'siksa', 'ulah', 'atur', 'penjabatscreamfacewithrollingeyes']","[nasionalisme, bahlil, rakyat, siksa, ulah, atur, penjabatscreamfacewithrollingeyes]",nasionalisme bahlil rakyat siksa ulah atur penjabatscreamfacewithrollingeyes,0,0,2025-02-18 15:24:00,False,True,False,id
AM/KALL:lazy’s comment: otw juga banh🗿,otw juga banh🗿,otw juga banh,otw juga banh,"['otw', 'banh']","[otw, banh]",otw banh,0,0,2025-02-16 12:39:16,False,True,False,id
Monik🐝🦋’s comment: Ayo pindah ke jepang😃,Ayo pindah ke jepang😃,ayo pindah ke jepang,ayo pindah ke jepang,"['pindah', 'jepang']","[pindah, jepang]",pindah jepang,0,0,2025-02-11 14:10:22,False,True,False,id
"KANG IMAM BOJONEGORO’s comment: negara Indonesia itu kaya.
tapi yang kaya pejabatnya 😂😅","negara Indonesia itu kaya.
tapi yang kaya pejabatnya 😂😅",negara indonesia itu kaya tapi yang kaya pejabatnya,negara indonesia itu kaya tapi yang kaya pejabatnya,"['negara', 'indonesia', 'kaya', 'kaya', 'jabat']","[negara, indonesia, kaya, kaya, jabat]",negara indonesia kaya kaya jabat,0,0,2025-02-20 07:23:11,False,True,False,id
💭 Ⱨ&₦ 🐣’s comment: pindah keluar negeri gak ada hubungannya sma rasa nasionalisme pak😅,pindah keluar negeri gak ada hubungannya sma rasa nasionalisme pak😅,pindah keluar negeri gak ada hubungannya sma rasa nasionalisme pak,pindah keluar negeri tidak ada hubungannya sma rasa nasionalisme pak,"['pindah', 'negeri', 'hubung', 'sma', 'nasionalisme']","[pindah, negeri, hubung, sma, nasionalisme]",pindah negeri hubung sma nasionalisme,0,0,2025-02-20 03:57:29,False,True,False,id
@pungg36 #kaburajadulu,@pungg36 #kaburajadulu,,,[],[],,0,0,2025-02-18 11:58:49,False,True,False,id
koruptor jg diragukan nasionalisme nya boss?,koruptor jg diragukan nasionalisme nya boss?,koruptor jg diragukan nasionalisme nya boss,koruptor jg diragukan nasionalisme nya boss,"['koruptor', 'jg', 'ragu', 'nasionalisme', 'boss']","[koruptor, jg, ragu, nasionalisme, boss]",koruptor jg ragu nasionalisme boss,1,0,2025-02-14 12:00:10,False,True,False,id
"hadeehhh pak,, di Konoha pemerintahnya kocak.. rakyat udah capek pak","hadeehhh pak,, di Konoha pemerintahnya kocak.. rakyat udah capek pak",hadeehhh pak di konoha pemerintahnya kocak rakyat udah capek pak,hadeeh pak di konoha pemerintahnya kocak rakyat sudah capek pak,"['hadeeh', 'konoha', 'perintah', 'kocak', 'rakyat', 'capek']","[hadeeh, konoha, perintah, kocak, rakyat, capek]",hadeeh konoha perintah kocak rakyat capek,2,0,2025-02-19 03:16:55,False,True,False,id
"Sonny 💍 Cindy’s comment: nasionalisme tdk bisa pakai utk beli rumah, yg ngomong enak pasilitas di siapkan 😎😎😎😏","nasionalisme tdk bisa pakai utk beli rumah, yg ngomong enak pasilitas di siapkan 😎😎😎😏",nasionalisme tdk bisa pakai utk beli rumah yg ngomong enak pasilitas di siapkan,nasionalisme tidak bisa pakai untuk beli rumah yang ngomong enak pasilitas di siapkan,"['nasionalisme', 'pakai', 'beli', 'rumah', 'ngomong', 'enak', 'pasilitas', 'siap']","[nasionalisme, pakai, beli, rumah, ngomong, enak, pasilitas, siap]",nasionalisme pakai beli rumah ngomong enak pasilitas siap,1,0,2025-02-13 04:30:01,False,True,False,id
"⚜️Gwen⚜️’s comment: Krn disini ga d hargain, semua2 yg kaya tambah kaya, korup dimana2 muak kali lah 😂 hukum jg tumpul kemana dahalaaah","Krn disini ga d hargain, semua2 yg kaya tambah kaya, korup dimana2 muak kali lah 😂 hukum jg tumpul kemana dahalaaah",krn disini ga d hargain semua2 yg kaya tambah kaya korup dimana2 muak kali lah hukum jg tumpul kemana dahalaaah,karena disini tidak d hargain semua2 yang kaya tambah kaya korup dimana2 muak kali lah hukum jg tumpul kemana dahalah,"['hargain', 'kaya', 'kaya', 'korup', 'muak', 'kali', 'hukum', 'jg', 'tumpul', 'mana', 'dahalah']","[hargain, kaya, kaya, korup, muak, kali, hukum, jg, tumpul, mana, dahalah]",hargain kaya kaya korup muak kali hukum jg tumpul mana dahalah,0,0,2025-02-20 08:44:29,False,True,False,id
praditaa’s comment: @gerindra @Gibran Rakabuming gimna sih inii adeuh,@gerindra @Gibran Rakabuming gimna sih inii adeuh,rakabuming gimna sih inii adeuh,rakabuming gimna sih inii adeuh,"['rakabuming', 'gimna', 'ini', 'adeuh']","[rakabuming, gimna, ini, adeuh]",rakabuming gimna ini adeuh,0,0,2025-02-17 12:48:46,False,True,False,id
Xiaomi pens’s comment: mending Xiaomi 14t pro,mending Xiaomi 14t pro,mending xiaomi 14t pro,mending xiaomi 14t pro,"['mending', 'xiaomi', 'pro']","[mending, xiaomi, pro]",mending xiaomi pro,1,0,2025-02-12 19:00:19,False,True,False,id
Fu’s comment: #gagalkabur😹,#gagalkabur😹,,,[],[],,0,0,2025-02-14 12:51:47,False,True,False,id
Tera Tera’s comment: bang saya udah menguasai elemen si belum terlalu mahir apakah nnti diluar juga haru bisa menguasai elemen juga kah?,bang saya udah menguasai elemen si belum terlalu mahir apakah nnti diluar juga haru bisa menguasai elemen juga kah?,bang saya udah menguasai elemen si belum terlalu mahir apakah nnti diluar juga haru bisa menguasai elemen juga kah,bang saya sudah menguasai elemen si belum terlalu mahir apakah nnti diluar juga haru bisa menguasai elemen juga kah,"['bang', 'kuasa', 'elemen', 'mahir', 'nnti', 'luar', 'haru', 'kuasa', 'elemen', 'kah']","[bang, kuasa, elemen, mahir, nnti, luar, haru, kuasa, elemen, kah]",bang kuasa elemen mahir nnti luar haru kuasa elemen kah,0,0,2025-02-17 09:28:28,False,True,False,id
"kipas angin sanex’s comment: dipikir peduli, nasionalisme pejabatanya aja kek t41","dipikir peduli, nasionalisme pejabatanya aja kek t41",dipikir peduli nasionalisme pejabatanya aja kek t41,dipikir peduli nasionalisme pejabatanya aja seperti t41,"['pikir', 'peduli', 'nasionalisme', 'pejabatanya', 'aja']","[pikir, peduli, nasionalisme, pejabatanya, aja]",pikir peduli nasionalisme pejabatanya aja,0,0,2025-02-16 18:47:15,False,True,False,id
"eyyoree🦋’s comment: sama pak, saya juga meragu kan kepercayaan kepada bapak🙂‍↕️","sama pak, saya juga meragu kan kepercayaan kepada bapak🙂‍↕️",sama pak saya juga meragu kan kepercayaan kepada bapak,sama pak saya juga meragu kan kepercayaan kepada bapak,"['ragu', 'percaya']","[ragu, percaya]",ragu percaya,2,0,2025-02-19 21:45:24,False,True,False,ms
"pengen bgt ke korea, cari pengalaman, cari kerja, cari liburan, cari temen, cari kekasih pun disana, tp effort nyaa gamain main klo mw kesana, kudu rajin belajar bgt","pengen bgt ke korea, cari pengalaman, cari kerja, cari liburan, cari temen, cari kekasih pun disana, tp effort nyaa gamain main klo mw kesana, kudu rajin belajar bgt",pengen bgt ke korea cari pengalaman cari kerja cari liburan cari temen cari kekasih pun disana tp effort nyaa gamain main klo mw kesana kudu rajin belajar bgt,ingin banget ke korea cari pengalaman cari kerja cari liburan cari temen cari kekasih pun disana tp effort nya gamain main kalau mw kesana kudu rajin belajar banget,"['banget', 'korea', 'cari', 'alam', 'cari', 'kerja', 'cari', 'libur', 'cari', 'temen', 'cari', 'kasih', 'sana', 'tp', 'effort', 'gamain', 'main', 'mw', 'kesana', 'kudu', 'rajin', 'ajar', 'banget']","[banget, korea, cari, alam, cari, kerja, cari, libur, cari, temen, cari, kasih, sana, tp, effort, gamain, main, mw, kesana, kudu, rajin, ajar, banget]",banget korea cari alam cari kerja cari libur cari temen cari kasih sana tp effort gamain main mw kesana kudu rajin ajar banget,2,0,2025-02-16 04:48:29,False,True,False,id
"leonorths’s comment: di Indonesia karir ga menjamin masa depan apalagi untuk berkelanjutan berkeluarga mana cukup😂
sistem kontrak, uang pensiun gadikasi, sistem gaji horongan/harian yg seharinya under 100k","di Indonesia karir ga menjamin masa depan apalagi untuk berkelanjutan berkeluarga mana cukup😂
sistem kontrak, uang pensiun gadikasi, sistem gaji horongan/harian yg seharinya under 100k",di indonesia karir ga menjamin masa depan apalagi untuk berkelanjutan berkeluarga mana cukup sistem kontrak uang pensiun gadikasi sistem gaji horonganharian yg seharinya under 100k,di indonesia karir tidak menjamin masa depan apalagi untuk berkelanjutan berkeluarga mana cukup sistem kontrak uang pensiun gadikasi sistem gaji horonganharian yang seharinya under 100k,"['indonesia', 'karir', 'jamin', 'lanjut', 'keluarga', 'sistem', 'kontrak', 'uang', 'pensiun', 'gadikasi', 'sistem', 'gaji', 'horonganharian', 'hari', 'under']","[indonesia, karir, jamin, lanjut, keluarga, sistem, kontrak, uang, pensiun, gadikasi, sistem, gaji, horonganharian, hari, under]",indonesia karir jamin lanjut keluarga sistem kontrak uang pensiun gadikasi sistem gaji horonganharian hari under,0,1,2025-02-14 16:07:32,False,True,False,id
Itscintia2502’s comment: Ayo kita post ulang beramai2 🤣,Ayo kita post ulang beramai2 🤣,ayo kita post ulang beramai2,ayo kita post ulang beramai2,"['post', 'ulang']","[post, ulang]",post ulang,1,0,2025-02-17 01:25:57,False,True,False,id
yun 乂 𝐖𝐈𝐁𝐔𝐒𝐎𝐅𝐓’s comment: sabar..Masi smp😔,sabar..Masi smp😔,sabarmasi smp,sabarmasi smp,"['sabarmasi', 'smp']","[sabarmasi, smp]",sabarmasi smp,0,0,2025-02-26 05:55:42,False,True,False,id
Zaa’s comment: ONE DAY AAMIIN🥺,ONE DAY AAMIIN🥺,one day aamiin,one day aamiin,"['one', 'day', 'aamiin']","[one, day, aamiin]",one day aamiin,6,0,2025-02-11 14:08:43,False,True,False,id
varblack☄️’s comment: bukan takut masayarakat nya hilang rasa nasionalismenya tapi takut ladang cuannya berkurang karna kalau udh pindah ke warganegara siapa lagi yang mau bayar pajak dan apa lagi yang mau di korupsi,bukan takut masayarakat nya hilang rasa nasionalismenya tapi takut ladang cuannya berkurang karna kalau udh pindah ke warganegara siapa lagi yang mau bayar pajak dan apa lagi yang mau di korupsi,bukan takut masayarakat nya hilang rasa nasionalismenya tapi takut ladang cuannya berkurang karna kalau udh pindah ke warganegara siapa lagi yang mau bayar pajak dan apa lagi yang mau di korupsi,bukan takut masayarakat nya hilang rasa nasionalismenya tapi takut ladang cuannya berkurang karena kalau sudah pindah ke warganegara siapa lagi yang mau bayar pajak dan apa lagi yang mau di korupsi,"['takut', 'masayarakat', 'hilang', 'nasionalisme', 'takut', 'ladang', 'cuannya', 'kurang', 'pindah', 'warganegara', 'bayar', 'pajak', 'korupsi']","[takut, masayarakat, hilang, nasionalisme, takut, ladang, cuannya, kurang, pindah, warganegara, bayar, pajak, korupsi]",takut masayarakat hilang nasionalisme takut ladang cuannya kurang pindah warganegara bayar pajak korupsi,1,0,2025-02-12 09:52:05,False,True,False,id
✮’s comment: sebutkan manfaat nasionalisme,sebutkan manfaat nasionalisme,sebutkan manfaat nasionalisme,sebutkan manfaat nasionalisme,"['sebut', 'manfaat', 'nasionalisme']","[sebut, manfaat, nasionalisme]",sebut manfaat nasionalisme,1,0,2025-02-14 01:21:54,False,True,False,id
love  u’s comment: bahlil jabatannya apa ya,bahlil jabatannya apa ya,bahlil jabatannya apa ya,bahlil jabatannya apa ya,"['bahlil', 'jabat']","[bahlil, jabat]",bahlil jabat,0,0,2025-02-17 03:05:07,False,True,False,id
s’s comment: ini lama' jadi anime gwa🗿,ini lama' jadi anime gwa🗿,ini lama jadi anime gwa,ini lama jadi anime gwa,"['anime', 'gwa']","[anime, gwa]",anime gwa,0,0,2025-02-15 01:02:05,False,True,False,id
Cikue’s comment: daftar di toko lulusan S1 aja susah anjir di indo😭🤣,daftar di toko lulusan S1 aja susah anjir di indo😭🤣,daftar di toko lulusan s1 aja susah anjir di indo,daftar di toko lulusan s1 aja susah anjir di indonesia,"['daftar', 'toko', 'lulus', 'aja', 'susah', 'anjir', 'indonesia']","[daftar, toko, lulus, aja, susah, anjir, indonesia]",daftar toko lulus aja susah anjir indonesia,2,0,2025-02-14 03:10:43,False,True,False,id
Danish Faisal ダニス’s comment: perusak negara ngomongin nasionalisme🗿,perusak negara ngomongin nasionalisme🗿,perusak negara ngomongin nasionalisme,perusak negara ngomongin nasionalisme,"['usak', 'negara', 'ngomongin', 'nasionalisme']","[usak, negara, ngomongin, nasionalisme]",usak negara ngomongin nasionalisme,1,0,2025-02-12 14:56:15,False,True,False,id
Fano_Rishaky’s comment: kemerdekaan hanya untuk para pejabat rakyat tetap di jajah😅,kemerdekaan hanya untuk para pejabat rakyat tetap di jajah😅,kemerdekaan hanya untuk para pejabat rakyat tetap di jajah,kemerdekaan hanya untuk para pejabat rakyat tetap di jajah,"['merdeka', 'jabat', 'rakyat', 'jajah']","[merdeka, jabat, rakyat, jajah]",merdeka jabat rakyat jajah,9,1,2025-02-12 07:06:32,False,True,False,ms
"Yrm’s comment: Indonesia kerja mati matian gaji gk seberapa,Aturan terlalu berlebihan btw minimal fisik harus bagus lagi😭😭","Indonesia kerja mati matian gaji gk seberapa,Aturan terlalu berlebihan btw minimal fisik harus bagus lagi😭😭",indonesia kerja mati matian gaji gk seberapaaturan terlalu berlebihan btw minimal fisik harus bagus lagi,indonesia kerja mati matian gaji tidak seberapaaturan terlalu berlebihan ngomong-ngomong minimal fisik harus bagus lagi,"['indonesia', 'kerja', 'mati', 'mati', 'gaji', 'seberapaaturan', 'minimal', 'fisik', 'bagus']","[indonesia, kerja, mati, mati, gaji, seberapaaturan, minimal, fisik, bagus]",indonesia kerja mati mati gaji seberapaaturan minimal fisik bagus,0,0,2025-02-16 23:11:13,False,True,False,id
"untuk info2 kerja d luar gt, cari info nya dmna yah kak?","untuk info2 kerja d luar gt, cari info nya dmna yah kak?",untuk info2 kerja d luar gt cari info nya dmna yah kak,untuk info2 kerja d luar begitu cari info nya dmna yah kak,"['kerja', 'cari', 'info', 'dmna', 'kak']","[kerja, cari, info, dmna, kak]",kerja cari info dmna kak,0,0,2025-02-16 03:04:15,False,True,False,id
"gk minat sama sistem pemerintahan& pejabat di Indonesia persetan nasionalisme, mana nyari kerjaan susah gajinya kecil, banyak orang penemuan ide² bagus malah gk pernah dihargai sama petinggi indo, kualitas pendidikan indo buruk sekelas UI aja disogok Bahlil, gw lebih baik menetap di Australia","gk minat sama sistem pemerintahan& pejabat di Indonesia persetan nasionalisme, mana nyari kerjaan susah gajinya kecil, banyak orang penemuan ide² bagus malah gk pernah dihargai sama petinggi indo, kualitas pendidikan indo buruk sekelas UI aja disogok Bahlil, gw lebih baik menetap di Australia",gk minat sama sistem pemerintahan pejabat di indonesia persetan nasionalisme mana nyari kerjaan susah gajinya kecil banyak orang penemuan ide² bagus malah gk pernah dihargai sama petinggi indo kualitas pendidikan indo buruk sekelas ui aja disogok bahlil gw lebih baik menetap di australia,tidak minat sama sistem pemerintahan pejabat di indonesia persetan nasionalisme mana mencari kerjaan susah gajinya kecil banyak orang penemuan ide² bagus malah tidak pernah dihargai sama petinggi indonesia kualitas pendidikan indonesia buruk sekelas ui aja disogok bahlil saya lebih baik menetap di australia,"['minat', 'sistem', 'perintah', 'jabat', 'indonesia', 'persetan', 'nasionalisme', 'cari', 'kerja', 'susah', 'gaji', 'orang', 'temu', 'bagus', 'harga', 'petinggi', 'indonesia', 'kualitas', 'didik', 'indonesia', 'buruk', 'kelas', 'ui', 'aja', 'sogok', 'bahlil', 'tetap', 'australia']","[minat, sistem, perintah, jabat, indonesia, persetan, nasionalisme, cari, kerja, susah, gaji, orang, temu, bagus, harga, petinggi, indonesia, kualitas, didik, indonesia, buruk, kelas, ui, aja, sogok, bahlil, tetap, australia]",minat sistem perintah jabat indonesia persetan nasionalisme cari kerja susah gaji orang temu bagus harga petinggi indonesia kualitas didik indonesia buruk kelas ui aja sogok bahlil tetap australia,1,0,2025-02-12 18:18:54,False,True,False,id
Anisa’s comment: padahal presiden ny yg nyontohin duluan,padahal presiden ny yg nyontohin duluan,padahal presiden ny yg nyontohin duluan,padahal presiden nya yang nyontohin duluan,"['presiden', 'nyontohin', 'duluan']","[presiden, nyontohin, duluan]",presiden nyontohin duluan,0,0,2025-02-23 06:29:59,False,True,False,id
Jonideep’s comment: akibat salah pilih Mentri otak nya kosong 🤣🤣🤣 bahlull,akibat salah pilih Mentri otak nya kosong 🤣🤣🤣 bahlull,akibat salah pilih mentri otak nya kosong bahlull,akibat salah pilih mentri otak nya kosong bahlull,"['akibat', 'salah', 'pilih', 'tri', 'otak', 'kosong', 'bahlull']","[akibat, salah, pilih, tri, otak, kosong, bahlull]",akibat salah pilih tri otak kosong bahlull,0,0,2025-02-17 00:27:48,False,True,False,id
infokan lowongan di Indonesia kalo ada gas kalo ga ada langsung #kaburajadulu,infokan lowongan di Indonesia kalo ada gas kalo ga ada langsung #kaburajadulu,infokan lowongan di indonesia kalo ada gas kalo ga ada langsung,infokan lowongan di indonesia kalau ada gas kalau tidak ada langsung,"['info', 'lowong', 'indonesia', 'gas', 'langsung']","[info, lowong, indonesia, gas, langsung]",info lowong indonesia gas langsung,0,0,2025-02-16 02:28:40,False,True,False,id
😂’s comment: keep Up Bang,keep Up Bang,keep up bang,keep up bang,"['keep', 'up', 'bang']","[keep, up, bang]",keep up bang,0,0,2025-03-13 13:45:23,False,True,False,en
panggil aja gustar’s comment: bismillah Australia,bismillah Australia,bismillah australia,bismillah australia,"['bismillah', 'australia']","[bismillah, australia]",bismillah australia,0,0,2025-02-13 08:23:27,False,True,False,id
